itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_hispanic,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_maricopa_county,region_north_east,region_pima_county,region_west,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy,x2024_vote_includes_third_parties_oth
How satisfied are you with the way things are going in your life these days?,[VOL] Don’t know/Refused,3%,2%,4%,7%,2%,<1%,2%,1%,3%,8%,3%,3%,<1%,2%,6%,4%,3%,4%,2%,3%,3%,4%,<1%,4%,2%,4%,2%,1%,9%,6%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"And just a few more questions for demographic purposes...Do you consider yourself politically liberal, moderate or conservative?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"And just a few more questions for demographic purposes...Do you consider yourself politically liberal, moderate or conservative?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"And just a few more questions for demographic purposes...Do you consider yourself politically liberal, moderate or conservative?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,Very liberal,9%,7%,11%,16%,9%,6%,12%,8%,14%,8%,13%,7%,13%,5%,13%,11%,8%,6%,16%,10%,9%,11%,7%,19%,2%,5%,22%,2%,6%,6%
How satisfied are you with the way things are going in your life these days?,Somewhat liberal,10%,7%,12%,18%,9%,10%,6%,10%,10%,11%,8%,11%,8%,11%,9%,11%,11%,14%,11%,0%,13%,8%,9%,19%,1%,14%,17%,2%,11%,18%
How satisfied are you with the way things are going in your life these days?,Moderate,36%,34%,37%,27%,40%,40%,35%,34%,35%,43%,40%,33%,40%,31%,42%,38%,42%,26%,29%,25%,40%,32%,33%,48%,23%,46%,47%,21%,52%,43%
How satisfied are you with the way things are going in your life these days?,Somewhat conservative,21%,25%,16%,22%,21%,23%,16%,21%,19%,20%,20%,21%,21%,22%,17%,20%,19%,34%,19%,16%,17%,24%,22%,8%,33%,12%,9%,31%,29%,11%
How satisfied are you with the way things are going in your life these days?,Very conservative,19%,20%,18%,11%,13%,16%,28%,23%,13%,8%,17%,20%,17%,27%,16%,9%,15%,13%,19%,42%,14%,22%,21%,3%,35%,3%,1%,40%,0%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,6%,6%,6%,7%,9%,5%,4%,4%,9%,10%,2%,8%,1%,5%,3%,12%,5%,8%,6%,8%,7%,3%,8%,4%,5%,21%,4%,5%,3%,15%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,"Under $25,000",9%,11%,7%,16%,11%,6%,5%,7%,11%,18%,3%,13%,2%,10%,5%,17%,7%,18%,10%,10%,9%,7%,12%,10%,7%,17%,9%,8%,6%,15%
How satisfied are you with the way things are going in your life these days?,"At least $25,000 but under $50,000",14%,12%,17%,19%,12%,11%,18%,15%,14%,15%,8%,18%,8%,19%,9%,16%,14%,24%,8%,14%,14%,12%,19%,14%,15%,12%,13%,14%,20%,15%
How satisfied are you with the way things are going in your life these days?,"At least $50,000 but under $100,000",28%,26%,29%,31%,30%,26%,26%,27%,30%,25%,31%,26%,32%,24%,25%,29%,22%,30%,42%,33%,26%,29%,29%,26%,30%,21%,27%,31%,27%,21%
How satisfied are you with the way things are going in your life these days?,"At least $100,000 but under $200,000",29%,32%,26%,18%,34%,38%,23%,29%,28%,26%,35%,25%,33%,27%,43%,22%,33%,19%,23%,23%,28%,34%,21%,29%,28%,29%,30%,27%,35%,24%
How satisfied are you with the way things are going in your life these days?,"$200,000 or more",9%,11%,8%,7%,11%,14%,6%,12%,4%,8%,16%,6%,17%,8%,16%,1%,12%,3%,7%,6%,12%,9%,6%,9%,9%,8%,11%,10%,3%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Refused,11%,9%,13%,9%,2%,4%,23%,10%,14%,8%,8%,12%,9%,11%,1%,15%,12%,5%,10%,15%,11%,9%,13%,11%,10%,13%,10%,10%,8%,17%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,Catholic,17%,17%,18%,26%,12%,16%,17%,14%,31%,13%,16%,18%,13%,14%,22%,25%,17%,21%,15%,17%,18%,16%,18%,22%,15%,8%,22%,16%,21%,9%
How satisfied are you with the way things are going in your life these days?,Protestant (Christian),29%,27%,31%,16%,30%,29%,35%,33%,18%,31%,31%,28%,35%,31%,25%,22%,32%,16%,23%,34%,25%,32%,30%,16%,38%,37%,17%,39%,28%,26%
How satisfied are you with the way things are going in your life these days?,Mormon (LDS),5%,5%,5%,3%,5%,6%,6%,7%,3%,<1%,6%,5%,5%,8%,5%,<1%,5%,6%,5%,8%,5%,2%,10%,3%,8%,4%,3%,8%,4%,2%
How satisfied are you with the way things are going in your life these days?,Jewish,2%,3%,2%,2%,4%,2%,2%,3%,0%,2%,2%,3%,3%,4%,0%,<1%,3%,1%,4%,0%,4%,2%,<1%,2%,3%,3%,3%,3%,0%,2%
How satisfied are you with the way things are going in your life these days?,Muslim,<.5%,<.5%,0%,0%,0%,<.5%,0%,0%,<1%,0%,0%,<.5%,0%,0%,0%,<.5%,0%,<1%,0%,0%,<.5%,0%,0%,0%,<.5%,0%,0%,<.5%,0%,0%
How satisfied are you with the way things are going in your life these days?,"[VOL] Christian (includes Baptist, Lutheran, Episcopalian, Methodist, Adventist, Presbyterian)",8%,9%,7%,10%,8%,6%,9%,7%,9%,11%,6%,9%,6%,8%,5%,11%,5%,12%,10%,14%,8%,8%,8%,6%,9%,7%,5%,10%,10%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Greek/Russian Orthodox,<.5%,0%,<1%,0%,0%,0%,2%,<1%,0%,0%,<1%,<.5%,<1%,<1%,0%,0%,<.5%,2%,0%,0%,<1%,<1%,0%,<1%,<.5%,0%,<1%,0%,0%,1%
How satisfied are you with the way things are going in your life these days?,Some other religion (specify),4%,4%,4%,4%,2%,5%,4%,2%,2%,13%,5%,3%,2%,2%,12%,5%,3%,11%,0%,3%,4%,2%,5%,5%,3%,0%,6%,3%,2%,2%
How satisfied are you with the way things are going in your life these days?,No religious affiliation,33%,35%,30%,39%,39%,34%,25%,33%,36%,30%,32%,34%,32%,33%,31%,34%,34%,30%,43%,20%,35%,36%,25%,44%,22%,41%,42%,20%,35%,51%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,1%,<1%,2%,<.5%,0%,1%,<.5%,1%,0%,0%,3%,<.5%,2%,<.5%,0%,0%,1%,1%,0%,3%,<1%,<1%,3%,1%,1%,<1%,2%,1%,0%,<.5%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,Yes,22%,22%,22%,13%,26%,24%,24%,22%,19%,29%,20%,24%,20%,23%,19%,24%,23%,19%,20%,25%,17%,27%,23%,12%,30%,30%,12%,30%,27%,21%
How satisfied are you with the way things are going in your life these days?,No,24%,24%,24%,21%,22%,21%,28%,26%,13%,30%,28%,22%,30%,24%,27%,17%,22%,25%,22%,34%,26%,16%,32%,18%,29%,23%,20%,30%,17%,19%
How satisfied are you with the way things are going in your life these days?,"[PREVIOUSLY] Catholic, Jewish, Muslim, no religious affiliation or refused",52%,53%,50%,63%,50%,53%,45%,49%,65%,41%,49%,53%,48%,51%,50%,58%,53%,51%,57%,40%,55%,53%,45%,67%,40%,42%,67%,39%,55%,54%
How satisfied are you with the way things are going in your life these days?,[VOL] Refused,2%,<1%,4%,2%,1%,2%,3%,2%,3%,0%,3%,2%,3%,2%,4%,1%,2%,5%,1%,1%,2%,4%,<.5%,2%,1%,5%,1%,2%,2%,6%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,The Democratic Party,40%,29%,53%,58%,41%,27%,34%,38%,45%,47%,46%,38%,38%,38%,64%,39%,44%,23%,50%,19%,53%,34%,30%,82%,7%,29%,83%,2%,45%,46%
How satisfied are you with the way things are going in your life these days?,The Republican Party,39%,50%,26%,29%,32%,50%,47%,43%,36%,27%,34%,42%,41%,44%,20%,39%,36%,61%,26%,54%,20%,54%,49%,2%,82%,10%,3%,86%,39%,12%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,20%,20%,21%,12%,27%,23%,19%,20%,19%,25%,20%,20%,22%,18%,16%,22%,19%,16%,23%,27%,27%,13%,21%,16%,12%,61%,14%,11%,15%,42%
How satisfied are you with the way things are going in your life these days?,Number of respondents,228,133,93,52,58,72,39,150,43,29,95,132,67,83,24,47,139,24,42,23,92,84,52,89,102,37,58,74,37,59
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,54%,45%,21%,28%,27%,21%,65%,20%,13%,34%,65%,23%,41%,9%,23%,62%,11%,18%,10%,40%,36%,23%,40%,45%,15%,25%,34%,16%,25%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,The Democratic Party,45%,35%,54%,63%,40%,38%,47%,38%,59%,60%,45%,45%,41%,35%,57%,60%,48%,45%,49%,21%,52%,43%,36%,90%,6%,43%,91%,4%,58%,54%
How satisfied are you with the way things are going in your life these days?,The Republican Party,46%,55%,38%,30%,45%,53%,47%,54%,33%,29%,47%,46%,50%,56%,36%,30%,43%,49%,39%,69%,36%,52%,56%,4%,89%,14%,4%,92%,31%,15%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,9%,10%,8%,7%,15%,9%,6%,9%,8%,11%,8%,9%,9%,9%,7%,9%,9%,6%,12%,10%,12%,6%,9%,7%,5%,43%,5%,4%,12%,31%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
