itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_black,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_dane,region_east_north,region_milwau_city,region_milwau_suburbs,region_west,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy
How satisfied are you with the way things are going in your life these days?,Very liberal,11%,8%,13%,19%,11%,7%,10%,10%,2%,20%,14%,9%,13%,8%,22%,11%,19%,9%,14%,10%,7%,16%,13%,7%,20%,<1%,10%,25%,0%,2%
How satisfied are you with the way things are going in your life these days?,Somewhat liberal,15%,14%,17%,18%,18%,13%,14%,17%,16%,6%,22%,12%,24%,13%,10%,10%,30%,12%,16%,19%,10%,19%,18%,13%,26%,5%,7%,27%,6%,4%
How satisfied are you with the way things are going in your life these days?,Moderate,33%,34%,33%,38%,32%,34%,33%,35%,40%,23%,35%,33%,36%,34%,41%,25%,26%,35%,26%,33%,38%,23%,30%,39%,36%,28%,49%,35%,25%,53%
How satisfied are you with the way things are going in your life these days?,Somewhat conservative,18%,20%,16%,13%,19%,22%,15%,17%,28%,19%,13%,20%,14%,19%,8%,30%,9%,17%,26%,14%,25%,20%,13%,20%,11%,26%,12%,7%,27%,22%
How satisfied are you with the way things are going in your life these days?,Very conservative,19%,22%,16%,10%,15%,18%,25%,19%,0%,23%,13%,21%,12%,23%,16%,10%,10%,22%,14%,20%,16%,16%,24%,17%,3%,37%,7%,3%,40%,6%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,4%,3%,5%,3%,5%,5%,4%,3%,15%,8%,3%,5%,2%,3%,3%,14%,6%,5%,4%,4%,4%,7%,3%,4%,3%,4%,15%,3%,3%,12%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,"Under $25,000",11%,6%,16%,17%,13%,9%,10%,9%,57%,15%,7%,13%,6%,10%,19%,35%,11%,9%,40%,5%,10%,27%,6%,7%,17%,6%,4%,12%,4%,22%
How satisfied are you with the way things are going in your life these days?,"At least $25,000 but under $50,000",16%,13%,19%,17%,8%,11%,25%,17%,6%,9%,10%,19%,10%,21%,8%,9%,27%,17%,9%,13%,13%,22%,16%,13%,19%,13%,16%,20%,14%,12%
How satisfied are you with the way things are going in your life these days?,"At least $50,000 but under $100,000",34%,38%,31%,41%,30%,36%,33%,35%,28%,24%,35%,34%,36%,35%,36%,22%,28%,38%,30%,30%,36%,26%,34%,38%,34%,33%,45%,34%,32%,43%
How satisfied are you with the way things are going in your life these days?,"At least $100,000 but under $200,000",23%,29%,18%,11%,34%,28%,15%,24%,3%,25%,27%,21%,28%,22%,21%,18%,17%,24%,10%,29%,23%,13%,28%,24%,19%,29%,10%,23%,30%,11%
How satisfied are you with the way things are going in your life these days?,"$200,000 or more",8%,8%,9%,11%,11%,10%,4%,8%,0%,15%,13%,6%,14%,5%,11%,11%,17%,5%,2%,15%,7%,7%,9%,8%,7%,9%,16%,8%,10%,7%
How satisfied are you with the way things are going in your life these days?,[VOL] Refused,8%,6%,8%,3%,4%,6%,12%,7%,6%,11%,7%,7%,6%,7%,6%,6%,0%,8%,9%,9%,11%,5%,7%,9%,4%,10%,10%,5%,10%,4%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Catholic,26%,27%,24%,24%,15%,26%,33%,28%,0%,22%,22%,28%,23%,31%,17%,14%,21%,26%,18%,32%,22%,18%,31%,26%,21%,30%,26%,20%,32%,23%
How satisfied are you with the way things are going in your life these days?,Protestant (Christian),28%,26%,30%,23%,31%,24%,34%,30%,32%,15%,26%,29%,27%,30%,19%,22%,33%,32%,23%,20%,27%,26%,23%,32%,24%,33%,31%,25%,33%,30%
How satisfied are you with the way things are going in your life these days?,Mormon (LDS),<1%,<.5%,<1%,0%,<1%,2%,0%,<1%,0%,0%,<1%,<1%,1%,<1%,0%,0%,0%,<1%,2%,0%,<1%,<1%,0%,<1%,<.5%,1%,0%,0%,1%,2%
How satisfied are you with the way things are going in your life these days?,Jewish,1%,2%,<1%,<1%,3%,<1%,<1%,1%,0%,0%,<1%,1%,1%,1%,0%,0%,7%,<.5%,0%,1%,0%,3%,<1%,<1%,2%,<.5%,0%,2%,<.5%,0%
How satisfied are you with the way things are going in your life these days?,Muslim,1%,<1%,2%,4%,1%,<1%,<.5%,<.5%,0%,6%,0%,2%,0%,<1%,0%,6%,2%,1%,0%,1%,<1%,1%,0%,2%,<1%,0%,10%,<1%,0%,3%
How satisfied are you with the way things are going in your life these days?,"[VOL] Christian (includes Baptist, Lutheran, Episcopalian, Methodist, Adventist, Presbyterian)",12%,11%,13%,7%,5%,20%,8%,11%,24%,14%,8%,13%,8%,13%,15%,14%,4%,12%,16%,6%,23%,10%,8%,15%,8%,17%,8%,8%,15%,18%
How satisfied are you with the way things are going in your life these days?,[VOL] Greek/Russian Orthodox,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,Some other religion (specify),3%,3%,3%,4%,6%,1%,<1%,3%,0%,6%,4%,2%,3%,3%,13%,0%,4%,2%,4%,5%,0%,5%,6%,<.5%,5%,<.5%,4%,5%,<.5%,5%
How satisfied are you with the way things are going in your life these days?,No religious affiliation,27%,29%,27%,37%,38%,23%,23%,26%,44%,37%,36%,23%,37%,19%,32%,44%,30%,25%,37%,31%,25%,36%,30%,23%,39%,17%,19%,39%,17%,19%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,1%,<1%,<.5%,<1%,0%,2%,<1%,1%,0%,1%,2%,<1%,1%,<1%,3%,0%,0%,<.5%,0%,4%,2%,<1%,<1%,1%,<1%,1%,2%,<1%,2%,0%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Yes,18%,17%,19%,17%,14%,21%,16%,17%,33%,16%,14%,20%,16%,17%,2%,32%,13%,20%,20%,13%,20%,21%,16%,18%,11%,26%,9%,9%,26%,21%
How satisfied are you with the way things are going in your life these days?,No,27%,27%,28%,23%,26%,28%,27%,27%,41%,19%,26%,27%,24%,29%,46%,13%,29%,29%,25%,21%,28%,24%,24%,30%,29%,24%,36%,30%,23%,37%
How satisfied are you with the way things are going in your life these days?,"[PREVIOUSLY] Catholic, Jewish, Muslim, no religious affiliation or refused",54%,56%,52%,60%,56%,51%,56%,55%,26%,65%,59%,52%,60%,52%,52%,55%,57%,50%,55%,66%,50%,54%,61%,51%,59%,49%,55%,60%,50%,38%
How satisfied are you with the way things are going in your life these days?,[VOL] Refused,<1%,<.5%,1%,0%,3%,0%,<1%,<1%,0%,0%,0%,1%,0%,2%,0%,0%,2%,<1%,0%,0%,2%,0%,0%,2%,<.5%,1%,0%,<.5%,<1%,3%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,The Democratic Party,40%,31%,49%,48%,42%,29%,46%,40%,23%,49%,42%,39%,41%,40%,63%,38%,68%,31%,33%,50%,36%,48%,44%,34%,79%,5%,27%,91%,1%,32%
How satisfied are you with the way things are going in your life these days?,The Republican Party,42%,52%,33%,25%,35%,52%,42%,44%,35%,29%,40%,41%,44%,44%,25%,25%,21%,51%,32%,25%,50%,22%,35%,51%,8%,81%,14%,5%,90%,25%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,19%,17%,19%,27%,24%,19%,12%,16%,41%,23%,18%,20%,15%,16%,12%,36%,11%,17%,35%,25%,14%,30%,21%,14%,13%,14%,59%,4%,9%,43%
How satisfied are you with the way things are going in your life these days?,Number of respondents,234,124,106,29,50,69,80,197,6,21,106,126,89,107,12,14,24,103,15,50,42,39,64,131,100,108,26,80,83,31
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,50%,14%,23%,32%,27%,80%,4%,12%,34%,64%,28%,51%,4%,11%,9%,44%,7%,20%,19%,18%,26%,56%,43%,45%,13%,30%,33%,17%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,The Democratic Party,48%,40%,56%,59%,48%,41%,52%,48%,67%,50%,56%,44%,56%,43%,68%,53%,74%,40%,67%,48%,44%,65%,49%,41%,90%,6%,37%,95%,3%,39%
How satisfied are you with the way things are going in your life these days?,The Republican Party,43%,52%,37%,29%,39%,51%,43%,46%,15%,36%,36%,47%,38%,50%,26%,27%,22%,53%,19%,40%,48%,23%,42%,52%,5%,88%,18%,4%,93%,28%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,9%,8%,8%,12%,12%,8%,5%,7%,18%,14%,8%,9%,6%,7%,6%,20%,4%,7%,14%,12%,8%,12%,9%,7%,5%,6%,45%,2%,3%,33%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Yes,24%,27%,22%,15%,29%,27%,22%,24%,20%,22%,32%,19%,32%,20%,39%,15%,35%,21%,23%,29%,20%,31%,26%,20%,27%,23%,12%,31%,25%,16%
How satisfied are you with the way things are going in your life these days?,No,76%,73%,78%,85%,71%,73%,78%,76%,80%,78%,68%,81%,68%,80%,61%,85%,65%,79%,77%,71%,80%,69%,74%,80%,73%,77%,88%,69%,75%,84%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
