itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_hispanic,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_clark_county,region_rural,region_washoe_county,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy,x2024_vote_includes_third_parties_oth,party_id_dem
How satisfied are you with the way things are going in your life these days?,"And just a few more questions for demographic purposes...Do you consider yourself politically liberal, moderate or conservative?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,Very liberal,10%,8%,13%,9%,15%,4%,15%,11%,10%,9%,17%,7%,17%,8%,17%,7%,11%,9%,8%,12%,10%,6%,23%,3%,2%,24%,3%,3%,11%,26%
How satisfied are you with the way things are going in your life these days?,Somewhat liberal,11%,8%,14%,20%,9%,11%,8%,7%,19%,14%,11%,11%,12%,5%,6%,18%,13%,6%,8%,10%,16%,6%,20%,4%,17%,18%,2%,17%,19%,18%
How satisfied are you with the way things are going in your life these days?,Moderate,35%,40%,31%,37%,38%,34%,31%,38%,30%,36%,39%,34%,38%,38%,42%,32%,34%,31%,43%,36%,34%,37%,44%,31%,28%,45%,29%,43%,31%,41%
How satisfied are you with the way things are going in your life these days?,Somewhat conservative,20%,20%,22%,17%,21%,24%,18%,19%,25%,19%,16%,22%,17%,20%,17%,22%,19%,27%,22%,19%,21%,23%,5%,32%,20%,4%,31%,19%,22%,9%
How satisfied are you with the way things are going in your life these days?,Very conservative,16%,18%,13%,9%,9%,18%,26%,19%,10%,12%,9%,19%,9%,25%,9%,12%,16%,24%,10%,16%,11%,25%,5%,24%,17%,6%,27%,14%,6%,4%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,7%,6%,7%,9%,7%,8%,3%,5%,6%,10%,8%,7%,7%,4%,8%,9%,7%,3%,8%,7%,8%,4%,4%,7%,17%,4%,7%,5%,12%,3%
How satisfied are you with the way things are going in your life these days?,Number of respondents,508,258,245,96,109,156,124,286,97,109,187,317,124,160,55,149,361,64,83,231,181,96,205,248,55,154,205,60,89,133
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,52%,48%,18%,25%,29%,24%,54%,20%,23%,29%,69%,18%,35%,10%,32%,72%,11%,16%,44%,37%,19%,38%,50%,13%,27%,41%,12%,19%,25%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,"Under $25,000",11%,8%,14%,16%,11%,10%,9%,8%,13%,11%,4%,14%,4%,11%,4%,14%,11%,16%,9%,10%,12%,12%,9%,12%,12%,8%,14%,4%,13%,8%
How satisfied are you with the way things are going in your life these days?,"At least $25,000 but under $50,000",20%,17%,22%,28%,13%,17%,25%,19%,30%,15%,7%,24%,10%,23%,3%,27%,19%,24%,17%,21%,17%,22%,19%,23%,8%,17%,22%,23%,15%,19%
How satisfied are you with the way things are going in your life these days?,"At least $50,000 but under $100,000",24%,27%,21%,22%,26%,22%,27%,26%,15%,30%,27%,24%,25%,27%,30%,21%,24%,24%,26%,24%,24%,26%,26%,22%,30%,25%,20%,37%,25%,29%
How satisfied are you with the way things are going in your life these days?,"At least $100,000 but under $200,000",23%,25%,21%,20%,28%,25%,19%,25%,17%,25%,33%,19%,32%,21%,35%,17%,24%,20%,20%,25%,23%,19%,25%,21%,24%,28%,22%,18%,22%,26%
How satisfied are you with the way things are going in your life these days?,"$200,000 or more",12%,16%,8%,5%,15%,19%,5%,16%,6%,10%,23%,8%,24%,12%,23%,4%,12%,8%,16%,12%,13%,12%,11%,14%,8%,11%,15%,14%,7%,9%
How satisfied are you with the way things are going in your life these days?,[VOL] Refused,10%,7%,13%,10%,7%,6%,14%,6%,18%,9%,6%,11%,5%,7%,5%,16%,10%,7%,12%,9%,11%,10%,9%,8%,18%,11%,8%,4%,18%,10%
How satisfied are you with the way things are going in your life these days?,Number of respondents,508,258,245,96,109,156,124,286,97,109,187,317,124,160,55,149,361,64,83,231,181,96,205,248,55,154,205,60,89,133
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,52%,48%,18%,25%,29%,24%,54%,20%,23%,29%,69%,18%,35%,10%,32%,72%,11%,16%,44%,37%,19%,38%,50%,13%,27%,41%,12%,19%,25%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,Catholic,19%,18%,20%,15%,16%,18%,25%,14%,44%,9%,14%,20%,12%,14%,20%,27%,20%,12%,18%,17%,24%,12%,21%,18%,16%,24%,20%,9%,14%,24%
How satisfied are you with the way things are going in your life these days?,Protestant (Christian),19%,17%,22%,12%,10%,28%,26%,21%,18%,18%,19%,19%,21%,22%,18%,17%,17%,29%,23%,20%,14%,27%,14%,25%,12%,14%,25%,17%,16%,16%
How satisfied are you with the way things are going in your life these days?,Mormon (LDS),3%,3%,4%,3%,3%,3%,3%,4%,4%,<1%,5%,3%,8%,2%,0%,3%,3%,2%,3%,2%,5%,4%,2%,5%,1%,2%,6%,1%,<1%,3%
How satisfied are you with the way things are going in your life these days?,Jewish,2%,3%,1%,1%,0%,5%,2%,3%,1%,<1%,4%,1%,6%,2%,0%,1%,3%,0%,1%,4%,<1%,<1%,2%,2%,5%,2%,2%,5%,0%,1%
How satisfied are you with the way things are going in your life these days?,Muslim,<1%,<1%,<1%,<1%,<1%,1%,0%,0%,0%,2%,1%,<.5%,0%,0%,3%,<1%,<1%,0%,0%,<1%,<1%,0%,0%,<1%,2%,0%,<1%,0%,2%,2%
How satisfied are you with the way things are going in your life these days?,"[VOL] Christian (includes Baptist, Lutheran, Episcopalian, Methodist, Adventist, Presbyterian)",7%,6%,7%,5%,7%,6%,7%,8%,3%,8%,5%,7%,3%,10%,9%,5%,6%,12%,4%,7%,4%,12%,5%,8%,9%,3%,6%,11%,11%,5%
How satisfied are you with the way things are going in your life these days?,[VOL] Greek/Russian Orthodox,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,Some other religion (specify),4%,4%,4%,2%,4%,7%,4%,4%,1%,8%,8%,3%,5%,3%,14%,2%,4%,6%,5%,5%,4%,3%,4%,4%,4%,5%,4%,4%,3%,5%
How satisfied are you with the way things are going in your life these days?,No religious affiliation,43%,45%,40%,61%,59%,30%,28%,44%,29%,49%,42%,44%,45%,44%,33%,43%,43%,35%,45%,40%,48%,39%,50%,35%,48%,47%,32%,51%,53%,42%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,3%,3%,2%,<.5%,<1%,2%,6%,2%,<.5%,3%,2%,2%,0%,2%,4%,<1%,3%,4%,0%,5%,<.5%,2%,2%,3%,2%,3%,3%,2%,<.5%,3%
How satisfied are you with the way things are going in your life these days?,Number of respondents,508,258,245,96,109,156,124,286,97,109,187,317,124,160,55,149,361,64,83,231,181,96,205,248,55,154,205,60,89,133
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,52%,48%,18%,25%,29%,24%,54%,20%,23%,29%,69%,18%,35%,10%,32%,72%,11%,16%,44%,37%,19%,38%,50%,13%,27%,41%,12%,19%,25%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,Yes,15%,11%,21%,14%,11%,19%,17%,15%,20%,15%,12%,16%,10%,17%,16%,16%,15%,18%,14%,14%,15%,19%,11%,19%,13%,10%,18%,16%,17%,13%
How satisfied are you with the way things are going in your life these days?,No,18%,19%,16%,9%,15%,24%,18%,23%,5%,17%,23%,16%,26%,22%,17%,10%,15%,29%,22%,18%,13%,25%,16%,20%,12%,15%,22%,17%,13%,15%
How satisfied are you with the way things are going in your life these days?,"[PREVIOUSLY] Catholic, Jewish, Muslim, no religious affiliation or refused",64%,67%,62%,75%,73%,55%,60%,60%,75%,63%,61%,66%,62%,59%,58%,72%,67%,46%,64%,65%,71%,51%,72%,57%,72%,75%,57%,65%,66%,70%
How satisfied are you with the way things are going in your life these days?,[VOL] Refused,3%,3%,2%,1%,2%,2%,5%,2%,0%,6%,5%,2%,2%,2%,8%,1%,3%,7%,0%,3%,2%,5%,1%,3%,4%,<.5%,4%,2%,5%,2%
How satisfied are you with the way things are going in your life these days?,Number of respondents,508,258,245,96,109,156,124,286,97,109,187,317,124,160,55,149,361,64,83,231,181,96,205,248,55,154,205,60,89,133
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,52%,48%,18%,25%,29%,24%,54%,20%,23%,29%,69%,18%,35%,10%,32%,72%,11%,16%,44%,37%,19%,38%,50%,13%,27%,41%,12%,19%,25%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,The Democratic Party,30%,27%,35%,33%,29%,30%,27%,34%,38%,21%,29%,31%,35%,34%,21%,32%,31%,33%,24%,35%,25%,28%,74%,9%,17%,87%,5%,35%,26%,-
How satisfied are you with the way things are going in your life these days?,The Republican Party,42%,50%,32%,43%,46%,40%,48%,48%,31%,46%,45%,43%,42%,52%,55%,37%,39%,56%,51%,38%,41%,54%,7%,77%,9%,5%,82%,36%,17%,-
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,27%,23%,33%,23%,26%,31%,24%,18%,30%,33%,26%,26%,24%,14%,24%,31%,30%,11%,25%,27%,34%,19%,19%,14%,75%,8%,14%,28%,57%,-
How satisfied are you with the way things are going in your life these days?,Number of respondents,242,146,91,62,68,67,36,121,47,63,84,155,52,68,27,81,172,29,41,112,80,50,80,120,42,47,86,45,64,
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,59%,40%,25%,33%,26%,12%,47%,21%,28%,28%,70%,16%,30%,11%,37%,73%,10%,17%,45%,34%,21%,30%,50%,19%,17%,37%,19%,27%,
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,The Democratic Party,40%,33%,47%,47%,38%,34%,43%,35%,50%,42%,46%,37%,44%,30%,49%,46%,41%,28%,39%,42%,44%,24%,85%,9%,26%,90%,5%,39%,43%,100%
How satisfied are you with the way things are going in your life these days?,The Republican Party,47%,54%,40%,37%,45%,53%,51%,57%,35%,38%,42%,50%,46%,64%,39%,37%,44%,67%,49%,44%,41%,66%,8%,84%,18%,7%,89%,40%,17%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,13%,13%,13%,16%,17%,13%,6%,8%,15%,20%,12%,13%,10%,6%,12%,17%,15%,5%,13%,13%,15%,10%,8%,7%,56%,2%,6%,21%,40%,0%
How satisfied are you with the way things are going in your life these days?,Number of respondents,508,258,245,96,109,156,124,286,97,109,187,317,124,160,55,149,361,64,83,231,181,96,205,248,55,154,205,60,89,133
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,52%,48%,18%,25%,29%,24%,54%,20%,23%,29%,69%,18%,35%,10%,32%,72%,11%,16%,44%,37%,19%,38%,50%,13%,27%,41%,12%,19%,25%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),Party ID
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Clark County,Rural,Washoe County,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.,Dem.
How satisfied are you with the way things are going in your life these days?,Yes,29%,31%,27%,21%,31%,31%,29%,34%,18%,27%,36%,27%,43%,30%,24%,23%,29%,38%,23%,31%,24%,35%,29%,32%,20%,32%,29%,39%,19%,27%
How satisfied are you with the way things are going in your life these days?,No,71%,69%,73%,79%,69%,69%,71%,66%,82%,73%,64%,73%,57%,70%,76%,77%,71%,62%,77%,69%,76%,65%,71%,68%,80%,68%,71%,61%,81%,73%
