itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_black,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_dekalb_fulton,region_inner_atlanta_suburbs,region_north,region_outer_atlanta_suburbs,region_south,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy
How satisfied are you with the way things are going in your life these days?,"And just a few more questions for demographic purposes...Do you consider yourself politically liberal, moderate or conservative?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Very liberal,10%,7%,12%,11%,15%,9%,2%,9%,10%,14%,12%,9%,12%,7%,12%,11%,18%,14%,4%,4%,9%,6%,15%,4%,22%,<1%,6%,23%,<1%,4%
How satisfied are you with the way things are going in your life these days?,Somewhat liberal,10%,6%,13%,9%,12%,10%,7%,6%,11%,18%,9%,10%,5%,7%,14%,13%,10%,10%,10%,10%,9%,16%,8%,10%,14%,4%,19%,14%,4%,9%
How satisfied are you with the way things are going in your life these days?,Moderate,35%,40%,30%,38%,40%,39%,23%,32%,43%,33%,43%,31%,39%,27%,50%,36%,40%,37%,18%,41%,38%,30%,37%,34%,42%,30%,34%,39%,24%,59%
How satisfied are you with the way things are going in your life these days?,Somewhat conservative,21%,23%,19%,16%,23%,18%,26%,24%,18%,16%,17%,23%,21%,26%,13%,20%,17%,21%,33%,21%,14%,15%,21%,22%,11%,32%,7%,11%,32%,23%
How satisfied are you with the way things are going in your life these days?,Very conservative,16%,17%,15%,10%,9%,16%,31%,23%,6%,11%,14%,17%,22%,24%,5%,9%,11%,8%,22%,19%,19%,17%,15%,18%,5%,27%,7%,6%,32%,2%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,9%,7%,10%,16%,1%,8%,11%,6%,13%,8%,4%,10%,1%,8%,6%,11%,4%,10%,13%,5%,11%,17%,4%,12%,6%,7%,27%,7%,8%,4%
How satisfied are you with the way things are going in your life these days?,Number of respondents,470,213,251,130,118,134,74,261,127,69,227,240,123,137,95,99,86,88,84,103,109,51,242,177,190,224,56,151,180,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,49%,50%,20%,24%,32%,21%,56%,29%,13%,36%,63%,19%,36%,15%,26%,18%,18%,18%,22%,26%,10%,50%,39%,39%,49%,12%,33%,40%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,"Under $25,000",8%,3%,13%,8%,9%,7%,10%,6%,12%,9%,3%,11%,1%,9%,5%,15%,7%,5%,9%,6%,12%,12%,7%,8%,11%,5%,11%,12%,5%,8%
How satisfied are you with the way things are going in your life these days?,"At least $25,000 but under $50,000",15%,12%,18%,22%,11%,10%,18%,11%,21%,15%,8%,19%,5%,15%,11%,24%,15%,14%,20%,10%,15%,14%,13%,17%,14%,16%,14%,14%,16%,10%
How satisfied are you with the way things are going in your life these days?,"At least $50,000 but under $100,000",31%,37%,26%,35%,35%,26%,33%,31%,26%,43%,24%,36%,22%,36%,27%,35%,20%,30%,38%,39%,29%,25%,30%,34%,27%,34%,35%,27%,33%,26%
How satisfied are you with the way things are going in your life these days?,"At least $100,000 but under $200,000",25%,28%,22%,18%,27%,35%,12%,28%,21%,21%,38%,18%,39%,22%,35%,13%,29%,27%,21%,25%,24%,32%,26%,22%,28%,24%,19%,26%,25%,43%
How satisfied are you with the way things are going in your life these days?,"$200,000 or more",11%,15%,7%,6%,11%,16%,7%,14%,7%,5%,19%,6%,24%,9%,12%,3%,19%,14%,3%,12%,8%,7%,14%,8%,11%,11%,9%,11%,11%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Refused,10%,5%,15%,10%,7%,6%,20%,9%,12%,8%,9%,10%,8%,9%,9%,9%,10%,10%,10%,9%,13%,9%,10%,11%,9%,11%,12%,10%,11%,5%
How satisfied are you with the way things are going in your life these days?,Number of respondents,470,213,251,130,118,134,74,261,127,69,227,240,123,137,95,99,86,88,84,103,109,51,242,177,190,224,56,151,180,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,49%,50%,20%,24%,32%,21%,56%,29%,13%,36%,63%,19%,36%,15%,26%,18%,18%,18%,22%,26%,10%,50%,39%,39%,49%,12%,33%,40%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Catholic,10%,11%,8%,16%,12%,9%,2%,9%,3%,27%,10%,9%,14%,7%,7%,12%,20%,11%,4%,11%,5%,10%,13%,6%,10%,9%,10%,10%,10%,9%
How satisfied are you with the way things are going in your life these days?,Protestant (Christian),34%,34%,35%,29%,26%,35%,51%,33%,42%,26%,40%,32%,42%,28%,41%,36%,39%,29%,37%,43%,26%,37%,34%,34%,29%,39%,31%,29%,42%,33%
How satisfied are you with the way things are going in your life these days?,Mormon (LDS),<1%,<1%,<.5%,0%,<.5%,1%,0%,1%,0%,0%,2%,0%,3%,0%,0%,0%,0%,<1%,0%,2%,0%,0%,<1%,<1%,<1%,<1%,0%,<1%,<1%,0%
How satisfied are you with the way things are going in your life these days?,Jewish,<1%,1%,<.5%,0%,<1%,<1%,1%,1%,0%,0%,<.5%,1%,<.5%,2%,0%,0%,0%,1%,0%,1%,1%,0%,<.5%,2%,<1%,<.5%,2%,1%,<.5%,0%
How satisfied are you with the way things are going in your life these days?,Muslim,<.5%,<.5%,<.5%,0%,<.5%,0%,1%,0%,1%,0%,<1%,0%,0%,0%,2%,0%,2%,0%,0%,0%,0%,<1%,<.5%,0%,<1%,0%,<1%,<1%,0%,0%
How satisfied are you with the way things are going in your life these days?,"[VOL] Christian (includes Baptist, Lutheran, Episcopalian, Methodist, Adventist, Presbyterian)",25%,22%,29%,19%,26%,29%,26%,24%,32%,18%,17%,29%,16%,28%,20%,30%,7%,20%,40%,17%,38%,22%,17%,37%,22%,29%,23%,24%,29%,19%
How satisfied are you with the way things are going in your life these days?,[VOL] Greek/Russian Orthodox,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,Some other religion (specify),2%,3%,2%,4%,4%,2%,0%,3%,0%,5%,2%,2%,1%,3%,3%,<1%,1%,6%,0%,2%,3%,0%,3%,2%,3%,3%,0%,2%,1%,3%
How satisfied are you with the way things are going in your life these days?,No religious affiliation,24%,24%,23%,26%,30%,21%,14%,25%,19%,22%,25%,23%,22%,27%,24%,19%,30%,24%,20%,24%,22%,27%,28%,17%,33%,15%,28%,31%,13%,35%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,3%,4%,2%,7%,<.5%,2%,4%,3%,2%,2%,2%,4%,2%,4%,2%,2%,1%,7%,0%,<1%,5%,4%,4%,2%,2%,3%,5%,2%,4%,0%
How satisfied are you with the way things are going in your life these days?,Number of respondents,470,213,251,130,118,134,74,261,127,69,227,240,123,137,95,99,86,88,84,103,109,51,242,177,190,224,56,151,180,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,49%,50%,20%,24%,32%,21%,56%,29%,13%,36%,63%,19%,36%,15%,26%,18%,18%,18%,22%,26%,10%,50%,39%,39%,49%,12%,33%,40%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Yes,40%,40%,41%,25%,31%,47%,56%,41%,43%,32%,41%,39%,40%,42%,44%,35%,22%,29%,66%,40%,42%,39%,31%,51%,31%,49%,31%,35%,52%,36%
How satisfied are you with the way things are going in your life these days?,No,21%,21%,21%,24%,28%,20%,15%,18%,30%,15%,21%,21%,22%,15%,20%,29%,28%,25%,10%,22%,21%,22%,23%,19%,21%,20%,24%,19%,18%,22%
How satisfied are you with the way things are going in your life these days?,"[PREVIOUSLY] Catholic, Jewish, Muslim, no religious affiliation or refused",35%,38%,33%,47%,40%,31%,21%,37%,23%,49%,37%,34%,37%,37%,33%,31%,49%,42%,21%,35%,31%,39%,43%,24%,44%,27%,39%,42%,26%,39%
How satisfied are you with the way things are going in your life these days?,[VOL] Refused,4%,2%,5%,3%,<1%,3%,8%,3%,4%,4%,2%,5%,<1%,5%,3%,5%,1%,4%,4%,3%,6%,0%,3%,6%,4%,3%,5%,4%,3%,2%
How satisfied are you with the way things are going in your life these days?,Number of respondents,470,213,251,130,118,134,74,261,127,69,227,240,123,137,95,99,86,88,84,103,109,51,242,177,190,224,56,151,180,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,49%,50%,20%,24%,32%,21%,56%,29%,13%,36%,63%,19%,36%,15%,26%,18%,18%,18%,22%,26%,10%,50%,39%,39%,49%,12%,33%,40%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,The Democratic Party,30%,26%,35%,34%,30%,32%,19%,23%,50%,31%,42%,21%,34%,13%,60%,32%,40%,37%,30%,26%,20%,30%,37%,20%,80%,5%,15%,87%,6%,29%
How satisfied are you with the way things are going in your life these days?,The Republican Party,39%,46%,32%,31%,41%,36%,63%,53%,27%,22%,31%,46%,42%,62%,13%,30%,21%,38%,49%,48%,42%,31%,35%,49%,6%,74%,13%,4%,76%,36%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,30%,29%,32%,35%,30%,32%,19%,24%,23%,47%,27%,33%,23%,25%,26%,37%,38%,25%,21%,26%,38%,40%,28%,31%,14%,22%,72%,9%,18%,35%
How satisfied are you with the way things are going in your life these days?,Number of respondents,212,109,98,74,70,40,19,122,46,34,105,105,63,58,35,44,42,44,28,50,48,25,113,74,74,93,45,48,64,31
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,55%,43%,28%,36%,23%,10%,56%,23%,17%,39%,60%,24%,31%,12%,27%,20%,22%,12%,22%,24%,13%,53%,34%,31%,47%,22%,20%,32%,13%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,The Democratic Party,43%,36%,49%,43%,40%,43%,43%,23%,81%,45%,49%,38%,29%,19%,77%,64%,54%,53%,30%,36%,42%,51%,51%,30%,91%,7%,28%,95%,7%,38%
How satisfied are you with the way things are going in your life these days?,The Republican Party,45%,51%,39%,36%,42%,47%,53%,67%,11%,30%,39%,49%,59%,72%,14%,20%,28%,34%,64%,52%,44%,29%,37%,59%,4%,84%,17%,3%,87%,38%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,13%,13%,12%,21%,18%,10%,3%,10%,8%,25%,12%,13%,12%,9%,9%,16%,18%,13%,6%,11%,14%,20%,12%,11%,5%,9%,55%,2%,6%,23%
How satisfied are you with the way things are going in your life these days?,Number of respondents,470,213,251,130,118,134,74,261,127,69,227,240,123,137,95,99,86,88,84,103,109,51,242,177,190,224,56,151,180,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,49%,50%,20%,24%,32%,21%,56%,29%,13%,36%,63%,19%,36%,15%,26%,18%,18%,18%,22%,26%,10%,50%,39%,39%,49%,12%,33%,40%,8%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",DeKalb / Fulton,Inner Atlanta Suburbs,North,Outer Atlanta Suburbs,South,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Yes,31%,39%,23%,28%,39%,32%,23%,37%,22%,30%,35%,30%,36%,38%,33%,20%,32%,38%,27%,37%,24%,28%,36%,26%,32%,32%,29%,29%,29%,44%
How satisfied are you with the way things are going in your life these days?,No,69%,61%,77%,72%,61%,68%,77%,63%,78%,70%,65%,70%,64%,62%,67%,80%,68%,62%,73%,63%,76%,72%,64%,74%,68%,68%,71%,71%,71%,56%
