itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_black,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_detroit,region_detroit_metro,region_east,region_north,region_west,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy
How satisfied are you with the way things are going in your life these days?,Very liberal,7%,8%,7%,11%,10%,3%,7%,9%,2%,1%,12%,5%,15%,6%,6%,0%,9%,8%,6%,3%,14%,12%,9%,4%,14%,2%,8%,16%,<.5%,5%
How satisfied are you with the way things are going in your life these days?,Somewhat liberal,12%,9%,15%,12%,19%,8%,11%,12%,11%,15%,16%,10%,15%,11%,20%,10%,14%,10%,15%,11%,12%,15%,12%,12%,23%,4%,5%,21%,5%,23%
How satisfied are you with the way things are going in your life these days?,Moderate,37%,37%,38%,39%,32%,34%,46%,36%,47%,39%,37%,37%,35%,36%,42%,44%,23%,42%,33%,41%,34%,26%,41%,35%,44%,32%,32%,45%,28%,47%
How satisfied are you with the way things are going in your life these days?,Somewhat conservative,22%,23%,20%,19%,16%,32%,15%,23%,19%,19%,17%,23%,16%,26%,25%,16%,23%,19%,19%,24%,30%,25%,18%,25%,13%,27%,35%,13%,27%,24%
How satisfied are you with the way things are going in your life these days?,Very conservative,14%,17%,11%,10%,7%,21%,16%,15%,4%,10%,13%,15%,14%,16%,7%,7%,6%,14%,15%,20%,9%,7%,12%,19%,<1%,28%,2%,<1%,33%,<1%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,8%,6%,9%,9%,17%,2%,5%,5%,17%,16%,4%,9%,5%,5%,<1%,23%,24%,7%,12%,1%,0%,15%,7%,6%,6%,7%,17%,5%,6%,0%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Which of the following general income categories is your total household income before taxes?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,"Under $25,000",8%,7%,9%,3%,7%,9%,13%,8%,13%,5%,2%,11%,2%,11%,1%,13%,19%,7%,7%,13%,5%,11%,8%,9%,7%,9%,10%,8%,8%,5%
How satisfied are you with the way things are going in your life these days?,"At least $25,000 but under $50,000",20%,15%,25%,23%,16%,18%,28%,18%,23%,36%,9%,26%,7%,23%,17%,35%,34%,25%,15%,21%,15%,25%,22%,16%,18%,21%,25%,18%,19%,30%
How satisfied are you with the way things are going in your life these days?,"At least $50,000 but under $100,000",30%,31%,30%,34%,28%,29%,34%,30%,36%,30%,29%,31%,28%,31%,34%,33%,25%,27%,31%,31%,37%,28%,29%,33%,34%,31%,14%,34%,31%,27%
How satisfied are you with the way things are going in your life these days?,"At least $100,000 but under $200,000",24%,27%,22%,24%,32%,29%,13%,28%,12%,13%,34%,20%,36%,25%,29%,6%,4%,21%,32%,23%,25%,18%,23%,27%,26%,22%,25%,24%,25%,30%
How satisfied are you with the way things are going in your life these days?,"$200,000 or more",7%,8%,5%,7%,7%,10%,3%,7%,7%,3%,14%,3%,16%,3%,8%,4%,10%,7%,6%,3%,9%,7%,6%,7%,6%,8%,2%,6%,9%,2%
How satisfied are you with the way things are going in your life these days?,[VOL] Refused,10%,11%,8%,9%,9%,6%,10%,9%,9%,12%,11%,8%,10%,6%,10%,10%,8%,13%,10%,9%,9%,12%,11%,9%,10%,8%,23%,10%,9%,7%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Do you consider yourself Catholic, Protestant, Mormon, Jewish, Muslim, some other religion, or do you have no religious affiliation?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Catholic,19%,19%,18%,12%,13%,24%,23%,20%,2%,32%,18%,19%,19%,20%,14%,16%,18%,20%,21%,15%,14%,21%,19%,17%,19%,20%,10%,20%,23%,15%
How satisfied are you with the way things are going in your life these days?,Protestant (Christian),27%,25%,29%,15%,23%,28%,37%,27%,32%,16%,29%,26%,29%,27%,30%,23%,20%,26%,23%,33%,34%,22%,25%,31%,22%,30%,31%,23%,32%,22%
How satisfied are you with the way things are going in your life these days?,Mormon (LDS),<.5%,<.5%,<.5%,0%,<1%,<.5%,0%,<.5%,0%,0%,<1%,<.5%,<1%,<.5%,0%,0%,2%,<.5%,0%,0%,1%,2%,<.5%,0%,<1%,<.5%,0%,<1%,<.5%,0%
How satisfied are you with the way things are going in your life these days?,Jewish,2%,3%,<1%,2%,2%,<1%,<.5%,<1%,2%,2%,3%,1%,3%,0%,3%,2%,6%,3%,<1%,1%,<1%,4%,2%,<.5%,2%,1%,3%,3%,<1%,0%
How satisfied are you with the way things are going in your life these days?,Muslim,<1%,1%,<.5%,0%,0%,2%,0%,<.5%,0%,5%,2%,0%,<.5%,0%,8%,0%,0%,2%,0%,0%,0%,0%,1%,0%,1%,<.5%,0%,0%,<.5%,6%
How satisfied are you with the way things are going in your life these days?,"[VOL] Christian (includes Baptist, Lutheran, Episcopalian, Methodist, Adventist, Presbyterian)",11%,13%,10%,7%,11%,17%,8%,11%,19%,11%,9%,13%,8%,12%,15%,15%,13%,9%,13%,14%,10%,8%,11%,13%,11%,12%,13%,11%,13%,6%
How satisfied are you with the way things are going in your life these days?,[VOL] Greek/Russian Orthodox,<.5%,<.5%,<.5%,0%,<.5%,<1%,0%,<.5%,0%,0%,<1%,0%,<1%,0%,0%,0%,0%,<1%,0%,0%,0%,0%,<.5%,0%,<.5%,<.5%,0%,<.5%,<.5%,0%
How satisfied are you with the way things are going in your life these days?,Some other religion (specify),4%,2%,5%,10%,4%,2%,1%,3%,5%,9%,<1%,5%,<1%,4%,1%,9%,5%,6%,3%,3%,<1%,3%,5%,3%,4%,3%,6%,2%,<1%,2%
How satisfied are you with the way things are going in your life these days?,No religious affiliation,32%,33%,32%,49%,42%,21%,28%,34%,31%,19%,32%,32%,35%,34%,22%,27%,30%,30%,35%,28%,36%,31%,32%,32%,33%,31%,35%,34%,27%,50%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,4%,4%,4%,4%,4%,4%,3%,3%,8%,6%,5%,4%,3%,2%,6%,7%,8%,3%,4%,6%,4%,10%,4%,3%,6%,3%,1%,7%,3%,0%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(If Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion)  Do you consider yourself an evangelical or born-again Christian?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Yes,19%,17%,20%,8%,17%,24%,21%,18%,28%,15%,18%,19%,16%,18%,26%,20%,13%,14%,20%,25%,25%,14%,16%,24%,14%,22%,24%,14%,25%,14%
How satisfied are you with the way things are going in your life these days?,No,25%,26%,24%,26%,23%,27%,24%,26%,27%,21%,23%,26%,23%,27%,22%,25%,20%,27%,22%,27%,25%,20%,26%,25%,25%,23%,33%,24%,22%,16%
How satisfied are you with the way things are going in your life these days?,"[PREVIOUSLY] Catholic, Jewish, Muslim, no religious affiliation or refused",55%,56%,54%,64%,59%,49%,54%,55%,41%,64%,57%,54%,59%,54%,50%,53%,61%,56%,58%,48%,50%,63%,56%,51%,60%,53%,43%,61%,52%,68%
How satisfied are you with the way things are going in your life these days?,[VOL] Refused,1%,<1%,2%,2%,1%,<.5%,1%,<1%,4%,0%,2%,<1%,2%,<.5%,2%,2%,6%,2%,0%,0%,<.5%,3%,2%,0%,<1%,2%,0%,1%,1%,1%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"(If independent, another party or not sure)  And as of today, do you lean more to:",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,The Democratic Party,34%,27%,43%,37%,28%,24%,52%,33%,41%,25%,43%,29%,42%,26%,44%,31%,49%,35%,31%,29%,34%,45%,39%,24%,75%,9%,25%,81%,3%,18%
How satisfied are you with the way things are going in your life these days?,The Republican Party,43%,52%,31%,51%,39%,50%,30%,44%,30%,53%,29%,50%,34%,51%,9%,49%,17%,46%,42%,43%,48%,20%,40%,53%,13%,72%,19%,6%,81%,61%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,24%,22%,26%,12%,33%,26%,18%,23%,28%,22%,28%,22%,24%,22%,47%,19%,34%,19%,27%,29%,18%,35%,21%,23%,12%,19%,56%,13%,16%,21%
How satisfied are you with the way things are going in your life these days?,Number of respondents,246,155,90,48,77,71,43,187,31,19,119,126,98,88,15,35,16,92,75,30,33,28,132,86,84,115,47,69,79,34
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,56%,44%,23%,25%,29%,18%,74%,13%,10%,33%,67%,26%,47%,5%,18%,6%,37%,30%,14%,12%,11%,52%,36%,34%,48%,18%,27%,32%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Combined: Party identification and leaners,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,The Democratic Party,43%,35%,50%,38%,40%,37%,53%,37%,70%,53%,55%,36%,50%,29%,73%,57%,74%,43%,43%,30%,43%,66%,48%,28%,90%,6%,25%,93%,3%,32%
How satisfied are you with the way things are going in your life these days?,The Republican Party,46%,54%,39%,53%,43%,51%,41%,53%,16%,38%,32%,54%,37%,61%,10%,33%,10%,47%,45%,58%,49%,18%,42%,61%,5%,85%,21%,3%,91%,53%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,11%,11%,11%,8%,17%,11%,6%,11%,14%,9%,14%,10%,12%,10%,17%,10%,17%,10%,12%,12%,8%,15%,10%,10%,4%,9%,54%,5%,6%,15%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Would you be open to commenting on the issues in this survey and be interested in being contacted by a reporter?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Yes,30%,33%,26%,40%,25%,38%,20%,27%,44%,38%,37%,27%,33%,24%,52%,37%,36%,40%,25%,16%,30%,29%,34%,24%,35%,27%,23%,33%,22%,55%
How satisfied are you with the way things are going in your life these days?,No,70%,67%,74%,60%,75%,62%,80%,73%,56%,62%,63%,73%,67%,76%,48%,63%,64%,60%,75%,84%,70%,71%,66%,76%,65%,73%,77%,67%,78%,45%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
