ResponseId,Student,Q1,QNEW,Q2,Q3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q6,Q7_x1,Q7_x4,Q7_x5,Q7_x6,Q7_x7,Q7_x8,Q7_x9,Q7_x10,Q7_x11,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q8_19,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q13,Q14,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q17,Q18,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q21_1,Q21_2,Q21_3,Q21_4,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_8,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q27,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_11,Q28_10_TEXT,Q29_1,Q29_2,Q29_3,Q29_4,Q30,Q31,Q32_1,Q32_2,Q32_3,Q32_4,Q34,Q35,Q36,Q37,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,QPID100,Q260,Q270,R01,R02,R03_1,R03_2,R03_3,R03_4,R03_5,R03_6,R03_7,R03_8,R03_9,R03_10,R04,xacslang,xhhno,xhispan,xppracem,xspanish,xurbanicity,ppage,ppeducat,ppeduc5,ppethm,ppgender,pphhsize,pphouse4,ppinc7,ppmarit5,ppmsacat,ppreg4,pprent,ppstaten,ppemploy,ppt18ov,ppkid017,PPREG9,weight
R_2Qlbx7CjnEmipBA, ,2,2,1,2,1,1,1,1,3,2,1,1,1,1,2,4,4,4,4,2,2,4,4,1,-1,-1,-1, , , , , , , ,-1,6,7,-1,1,1,-1,-1,4,1, ,3,1,4, ,1, ,4,1,1,1,1,3,2,2,1,1, ,1, ,1,1,3,1,4, , ,1,1,1,1, , ,1,1,2, , ,1,1,2,4,4,4,2,2, ,2, ,1,1,0,0,0,0,0,0,0,1, ,1, , , ,1, , ,2,-1,2,1,4,3,3,2,4,1,0,0,1,1,0,1,1,1,1,0,0, ,4,4,4,1,2,1,2,2,2,2,1,1,1,1,3,4,4,4,4,3,2,2,2, ,1,1, , , , , , , , ,1,5,1013021,1,6,1,3,22,3,3,3,1,2,1,7,5,1,3,1,58,1,2,0,5,1.8861
R_5rcSe06mtg2iDhc, ,1,2,1,2,3,2,3,3,2,5,2,1,2,2,2,2,2,2,2,3,2,2,2,5,5,5,-1, , , , , , , ,5,5,5,5,3,6,4,-1,3,1, ,2,2,2, ,2, ,3,1,1,2,2,1,1,2,2,2, ,2, ,2,3,2,1,3, , ,3,3,2,2, , ,3,3,3, , ,3,1,2,2,2,2,1,2, ,2, ,2,1,0,0,0,0,1,0,0,1, ,1, , , ,2, , ,1,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0, ,3,2,2,3,3, ,2,2,2,2,3,1,3,2,2,2,2,2,1,2,13,6,1,1, , , , , , , , , , ,1,5,1013228,1,4,1,3,20,3,3,3,2,3,1,4,5,1,4,1,93,2,3,0,9,0.9907
R_6o1NdtUtt6oKrkp, ,1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,3,3,2,3,2,3,3,5,6,6,6,4,3,3,3,4,3,7, , , , , , , , ,3,1,2, ,1,2,1, ,2, ,1,2,1,1,2,1,2,1,1,1, ,1,2, ,1,2,4,1,3, , , , ,3,3,2,2,2,2,1, , ,2,1,2,2,1,2,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,1, ,2,1, , , ,3,3,3,3,1,2,2,0,0,0,0,0,0,1,1,1,0,0, ,3,3,3,3,3, ,2,2,2,1,1,2,2,1,3,3,3,3,3,6,1,2,3, ,1,3,3, , , , , , , ,1,3,1013279,2,1,2,3,18,2,2,4,2,4,3,2,5,1,4,2,93,2,2,2,9,1.2641
R_1sbRpUKpGlPkRir, ,1,1,1,3,1,1,1,1,1,1,1,1,1,2,3,2,3,3,2,1,1,3,3,2,4,3,2,6,3,4,2,2,4,6, , , , , , , , ,1,1,2, ,1,2,1, ,2, ,1,2,2,2,2,2,2,2,2,2, ,-1,2, ,3,1,4,2,-1, , , , ,2,2,2,1,2,1,2, , ,4,1,2,4,1,-1,1, ,1, ,0,0,0,0,0,0,0,1, ,1, ,1,2,2, ,2,1, , , ,2,3,3,3,2,3,2,1,0,1,1,0,1,1,1,1,0,0, ,1,2,1,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,13,6,3, ,1,1,2, , , , , , , ,1,3,1013378,5,1,2,3,24,3,3,4,2,5,2,4,5,1,3,1,59,1,4,1,5,0.7065
R_15RyoWyvBVJuO2R,1,1,2,1,1,1,1,1,2,2,5,1,1,3,2,3,3,3,4,4,2,2,3,3,5,5,6,7,7,3,3,4,3,4,7, , , , , , , , ,4,1,2, ,1,3,2, ,2, ,3,1,1,1,3,2,2,1,3,2, ,3,3, ,2,1,3,1,3, , , , ,2,2,1,2,2,2,1, , ,4,2,3,5,2,2,1, ,2, ,1,0,0,0,0,0,0,0, ,1, ,1,2,1, ,2,1, , , ,2,3,4,2,1,3,2,0,0,0,0,0,0,0,0,1,0,0,-1,3,3,2,4,3, ,2,2,2,1,1,3,2,1,4,3,3,2,2,3,13,5,1,1, , , , , , , , , , ,1,5,1013409,1,1,1,3,18,3,3,1,2,3,1,6,5,1,3,1,72,3,3,0,7,0.814
R_7oHramlyDyqUxGz, ,1,2,1,1,1,1,1,1,1,3,1,1,1,2,3,3,-1,3,3,3,3,3,3,5,4,4,4,4,2,3,3,4,4,5, , , , , , , , ,3,1,2, ,1,3,2, ,2, ,1,2,2,1,3,2,2,1,2,1, ,1,1, ,2,2,3,1,2, , , , ,2,2,1,2,2,2,1, , ,4,2,2,2,1,1,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,2,2, , , ,2,2,3,2,1,2,2,1,0,1,0,0,0,1,1,1,0,0, ,3,3,3,3,3, ,2,2,2,2,1,2,3,1,3,3,3,2,2,2,13,6,2, ,1,1, , , , , , , , ,1,5,1013850,1,1,1,3,20,3,3,1,2,5,1,7,5,1,2,2,31,2,4,1,3,1.2697
R_7qO1pVkoIFoRDTy,1,3,2,1,2,1,2,4,1,1,5,2,1,1,2,4,3,2,3,3,4,2,3,2,2,5,7,7,7,7,1,7,7,7,7, , , , , , , , ,2,1,2,3,1,2,1,2,3,4,1,1,2,2,2,1,2,3,2,3, ,3,3, ,3,1,2,1,3, , , , ,1,1,1,1,1,1,1, , ,3,1,2,2,2,2,1,1,1,2,0,0,0,0,0,0,0,1,2,1,1,1,1,2,2,2,2,2,2,1,2,4,4,3,1,3,2,0,0,0,0,0,0,0,0,0,0,1,-1,2,2,3,3,2,2,2,2,2,2,1,1,1,1,3,4,3,2,2,1,5,1,2, ,1,3, , , , , , , , ,1,5,1014065,1,1,1,3,20,4,4,1,1,2,2,1,1,1,1,2,21,2,2,0,2,1.4717
R_7m47OHAe8aO20nv, ,1,2,1,1,1,2,4,-1,1,4,3,4,2,2,3,2,2,3,2,3,2,4,2,2,4,4,4,4,3,3,2,2,3,7, , , , , , , , ,4,1,2, ,2,2,1, ,1, ,1,2,2,1,2,1,1,2,2,3, ,1,2, ,2,2,3,1,2, , , , ,2,2,2,2,2,2,1, , ,4,1,2,2,1,1,1, ,1, ,1,0,0,0,0,1,0,0, ,2, ,2,2,2, ,2,2, , , ,2,2,2,3,2,2,1,0,0,1,1,0,0,0,0,1,0,0, ,4,4,3,3,1, ,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,3,1,1, , , , , , , , , , ,1,5,1014272,1,2,1,3,18,4,5,2,2,5,1,6,5,1,3,1,64,2,3,2,6,0.544
R_3UbyKvSHuiGw2Ar, ,1,2,1,2,4,4,4,3,3,4,4,3,3,2,2,2,2,2,3,2,2,2,2,4,4,4,4, , , , , , , ,4,4,4,4,4,4,4,4,3,1, ,2,2,2, ,3, ,3,1,2,3,1,2,2,2,3,3, ,3, ,3,3,2,2,5, , ,2,2,2,1, , ,1,2,2, , ,1,1,3,2,3,3,1,1, ,1, ,1,0,0,0,0,0,0,0,1,2, ,2, , , ,2, , ,2,2,2,2,2,2,3,2,2,2,0,0,1,0,0,0,1,0,0,0,0, ,2,2,2,3,3, ,2,2,2,2,2,2,2,2,3,3,3,2,2,6,13,6,2, ,3,1, , , , , , , , ,1,5,1015045,1,1,1,3,21,3,3,1,2,4,1,6,5,1,1,1,23,3,4,0,2,0.4969
R_7YJpVlLAxuQaxxE, ,1,2,1,1,1,2,1,1,1,4,1,1,1,2,3,3,2,2,3,1,3,3,3,4,3,2,2,6,3,2,2,2,3,7, , , , , , , , ,3,1,2, ,1,2,1, ,2, ,1,2,2,1,2,2,2,1,1,1, ,1,1, ,2,2,4,1,2, , , , ,2,2,2,2,2,2,1, , ,4,1,2,4,1,1,1, ,1, ,1,0,1,0,0,1,0,0, ,1, ,2,2,2, ,2,1, , , ,3,2,2,3,1,3,2,1,1,0,0,1,1,0,0,0,0,0, ,2,3,2,3,3, ,1,2,1,2,1,1,1,1,3,3,4,5,2,6,1,5,2, ,1,3, , , , , , , , ,1,2,1015485,2,1,1,1,23,3,3,4,2,6,1,5,5,1,3,1,74,2,5,1,7,0.3462
R_5E45f4CCIkmOMX2, ,2,2,1,3,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,5,4,5,5, , , , , , , ,3,5,4,5,4,6,5,5,1,1, ,2,2,2, ,2, ,4,1,1,1,1,1,2,2,1,1, ,1, ,1,1,2,1,4, , ,1,2,2,1, , ,1,1,2, , ,2,1,4,1,1,1,2,1, ,1, ,1,0,1,0,0,0,0,0,0,1, ,1, , , ,2, , ,2,2,2,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1, ,2,2,2,2,1, ,2,2,1,2,2,2,2,1,2,4,3,3,5,2,1,5,3, ,3,3,1, , , , , , , ,1,5,1015496,1,1,1,1,21,3,3,1,1,4,1,6,5,1,1,1,23,2,3,1,2,0.4356
R_2ndg4nrXd2yiKgo, ,1,1,1,2,3,3,2,3,2,1,2,2,2,1,3,4,3,3,3,4,3,4,3,5,4,4,5, , , , , , , ,6,3,7,3,4,3,4,4,4,2, ,2,1,2, ,1, ,1,1,2,2,2,2,1,2,1,1, ,1, ,1,1,2,2,4, , ,2,2,2,2, , ,2,2,2, , ,1,1,2,4,4,4,1,1, ,1, ,1,0,0,0,0,0,0,0,1,1, ,2, , , ,2, , ,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1, ,1,1,1,1,3, ,2,2,2,2,2,2,2,1,4,3,3,2,2,1,1,6,1,1, , , , , , , , , , ,1,5,1015502,1,1,1,1,21,1,1,3,1,3,1,5,5,1,4,1,93,1,3,0,9,0.5374
R_5CVK1mD0oPCHIKy, ,3,2,2,4,3,3,3,3,3,4,3,2,2,2,3,3,2,2,3,2,3,3,3,7,5,3,4, , , , , , , ,1,7,3,1,2,7,3,1,3,1, ,2,2,4, ,3, ,3,1,3,3,1,3,2,2,3,3, ,3, ,3,3,2,3,4, , ,3,2,2,1, , ,1,2,2, , ,1,3,4,1,3,4,2,2, ,2, ,2,0,0,0,0,0,0,0,1,1, ,1, , , ,2, , ,2,2,1,3,2,3,3,2,2,3,0,0,1,1,0,1,0,0,0,0,0, ,3,3,3,4,1, ,2,2,2,2,3,3,3,2,2,4,2,2,2,3,5,6,2, ,3,1, , , , , , , , ,1,5,1015618,1,1,1,3,21,3,3,1,1,4,1,7,5,1,1,1,21,3,4,0,2,0.7444
R_3OlbhbXwEsfqTsF,1,3,2,2,4,1,1,2,1,2,1,1,4,1,2,3,3,3,3,2,2,3,2,3,4,5,4,4,3,4,4,4,4,4,4, , , , , , , , ,2,2,2, ,3,3,2, ,3, ,3,3,2,3,3,1,1,3,4,2, ,3,4, ,3,2,2,3,3, , , , ,3,3,3,3,3,3,3, , ,2,1,2,2,2,2,1, ,2, ,0,0,0,0,0,0,0,1, ,2, ,2,1,1, ,2,2, , , ,2,3,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,1,-1,3,2,3,2,1, ,2,2,2,2,2,2,2,1,5,2,3,1,3,1,2,3,-1, , , , , , , , , , , , ,5,1016044,1,1,1,2,21,3,3,1,2,1,1,7,5,1,3,1,74,1,1,0,7,1.1202
R_5H63UtGWsEtxNLI, ,1,2,1,3,2,2,2,3,2,4,1,1,1,1,2,2,2,3,2,2,2,2,3,3,6,6,6, , , , , , , ,4,5,4,4,5,6,6,3,3,2, ,2,1,3, ,3, ,3,1,3,3,1,3,2,2,2,1, ,1, ,2,3,5,1,2, , ,3,3,3,1, , ,1,3,3, , ,1,3,2,2,2,2,2,-1, ,1, ,1,0,0,0,0,0,0,0,1,1, ,2, , , ,2, , ,2,2,2,2,2,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1, ,4,3,4,4,3, ,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,1,1, , , , , , , , , , ,1,2,1016093,2,1,1,1,20,3,3,4,1,4,1,4,5,1,3,1,74,3,3,1,7,1.0335
R_5mq6uikwBlo0oH7, ,1,2,1,3,4,4,4,3,1,4,3,3,1,2,2,2,2,3,3,2,2,4,3,5,5,6,6,4,3,3,3,3,3,-1, , , , , , , , ,3,1,2, ,2,2,2, ,3, ,-1,-1,-1,-1,-1,2,2,1,2,1, ,2,3, ,2,3,-1,1,2, , , , ,2,2,2,2,2,2,3, , ,-1,-1,-1,-1,-1,-1,-1, ,-1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,1, ,-1,2, , , ,3,3,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1, ,4,2,2,4,-1, ,2,2,2,2,1,2,2,1,3,3,3,2,1,6,13,6,1,1, , , , , , , , , , ,1,5,1016915,1,1,1,3,18,3,3,1,1,3,3,2,5,1,2,2,31,1,1,2,3,0.9224
R_7M01lU8ihJc0Wdf,1,2,2,1,1,5,1,1,1,1,5,1,1,1,3,4,4,4,4,4,4,4,4,4,1,2,1,1, , , , , , , ,5,1,1,1,1,1,1,1,4,1, ,1,1,1, ,2, ,1,1,1,1,1,1,2,2,1,1, ,1, ,1,1,1,1,1, , ,1,1,1,1, , ,1,1,1, , ,1,1,2,4,2,4,1,1, ,1, ,1,0,1,0,0,0,0,0,0,2, ,2, , , ,1, , ,2,2,2,1,2,2,3,2,1,3,0,0,0,0,0,0,0,0,0,0,1,-1,3,3,2,4,3, ,2,2,2,2,3,2,3,2,3,3,3,1,1,2,13,6,0, , , , , , , , , , , , ,5,1017109,1,1,2,3,24,4,4,1,1,1,3,3,5,1,3,1,59,3,1,0,5,1.7884
R_1Lw00fdXMDlv3uV,1,1,2,1,1,2,1,1,1,1,4,1,1,1,2,3,2,2,3,2,1,1,3,3,5,5,6,7, , , , , , , ,3,7,3,2,5,7,3,3,3,1, ,1,1,2, ,1, ,4,3,1,1,1,3,2,2,1,1, ,4, ,1,1,-1,1,4, , ,2,2,2,2, , ,2,3,2, , ,1,2,4,2,4,4,2,2, ,2, ,2,0,0,1,1,0,1,0,0,2, ,1, , , ,2, , ,2,2,2,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,-1,2,4,3,2,3, ,1,2,2,2,1,1,3,1,3,4,3,3,3,2,12,6,-1, , , , , , , , , , , , ,5,1017166,1,1,1,3,18,3,3,1,2,1,3,1,5,1,3,2,74,3,1,0,7,1.1164
R_2mQmReZVfs7DQrH,2,3,2,1,2,1,1,1,1,1,3,1,1,1,1,2,2,2,3,3,2,2,3,2,3,3,3,4,7,3,4,3,3,4,7, , , , , , , , ,4,2,3, ,1,3,2, ,3, ,3,3,3,3,3,2,2,1,1,1, ,1,2, ,2,3,5,1,3, , , , ,2,3,3,3,3,2,1, , ,2,1,2,3,2,1,1, ,1, ,1,0,0,0,0,0,0,0, ,1, ,1,1,2, ,1,1, , , ,2,4,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0,1, ,2,4,4,4,3, ,2,2,2,2,1,-1,-1,1,5,5,5,2,2,6,13,5,2, ,1,2, , , , , , , , ,1,2,1017504,5,1,1,3,20,3,3,4,2,5,1,3,5,1,2,2,33,3,4,1,3,0.7114
R_6fjGlGLKNz65WNb, ,2,1,1,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,7,6,5,3,7,1,2,2,3,5,7, , , , , , , , ,2,1,3, ,2,1,2, ,1, ,1,2,1,1,2,1,2,1,2,1, ,3,2, ,1,2,1,1,1, , , , ,1,1,1,1,1,1,1, , ,4,2,3,4,2,2,2, ,2, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,1,1, , , ,3,3,3,2,2,2,3,1,1,1,1,1,1,1,1,1,0,0, ,1,2,1,1,3, ,2,2,2,2,1,1,2,1,3,4,3,3,3,2,13,6,2, ,1,1, , , , , , , , ,1,5,1018249,1,1,1,3,24,3,3,1,1,4,1,6,5,1,1,1,23,2,4,0,2,0.5966
R_1ZV3EfwjCF3rI6p, ,1,2,2,4,1,2,2,1,1,2,1,2,1,1,2,3,2,3,3,3,1,2,1,1,7,2,2,7,2,2,7,3,7,6, , , , , , , , ,4,1,1, ,1,3,1, ,1, ,1,2,1,1,3,2,2,3,2,1, ,1,1, ,1,3,2,1,2, , , , ,2,2,1,1,1,1,1, , ,2,1,4,3,1,1,1, ,1, ,1,0,0,0,0,0,0,0, ,1, ,2,2,1, ,1,2, , , ,4,2,3,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0, ,2,1,1,1,3, ,2,2,2,2,2,2,2,2,4,4,3,3,2,1,1,2,1,1, , , , , , , , , , ,1,5,1018251,5,1,1,3,23,4,4,4,1,4,4,4,5,1,4,1,86,1,4,0,8,0.3741
R_6dRDmhhTMA4MUiT,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,6,6,6,6, , , , , , , ,7,5,7,6,6,5,7,7,3,2, ,2,1,3, ,2, ,4,2,2,2,1,2,2,2,3,2, ,1, ,2,1,2,2,2, , ,2,2,2,1, , ,1,3,3, , ,1,1,3,1,2,3,1,1, ,1, ,1,1,0,0,0,0,0,0,0,1, ,1, , , ,1, , ,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,-1,4,4,4,4,3, ,2,2,2,2,1,2,2,1,3,3,3,2,2,1,2,2,3, ,3,3,1, , , , , , , ,1,5,1018554,1,1,1,2,22,3,3,1,1,6,1,7,5,0,3,1,55,2,3,3,5,1.7681
R_3GVzsUKDQMSsjeg, ,2,2,1,2,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,5,5,4,4,2,1,3,1,1,1,5, , , , , , , , ,4,1,3, ,1,4,1, ,1, ,1,2,2,2,2,2,1,1,1,1, ,1,1, ,2,2,2,1,2, , , , ,2,2,2,3,2,2,2, , ,2,5,2,5,1,1,1, ,1, ,0,1,0,0,0,0,0,0, ,1, ,2,2,1, ,2,1, , , ,1,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1, ,4,4,4,3,1, ,2,2,1,1,2,2,2,2,2,3,2,1,1,2,13,6,2, ,1,3, , , , , , , , ,1,5,1019188,1,1,1,1,21,3,3,1,2,3,3,2,5,0,1,2,21,2,2,1,2,0.805
R_3yfQnBohT6lVgUp, ,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,3,4,2,4,3,2,2,3,7,6,6,6, , , , , , , ,6,6,7,5,4,6,6,5,3,1, ,1,1,4, ,1, ,4,2,2,2,1,2,1,2,1,1, ,2, ,1,1,1,2,3, , ,2,2,2,2, , ,2,2,2, , ,1,2,2,2,2,1,2,1, ,1, ,1,0,1,0,0,0,0,0,0,2, ,1, , , ,2, , ,2,2,2,2,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1, ,4,4,3,4,1, ,2,2,2,2,2,2,2,1,3,3,2,2,2,3,13,6,2, ,3,1, , , , , , , , ,1,5,1019358,1,1,1,3,18,1,1,1,2,3,1,4,5,1,3,2,59,2,2,1,5,0.5539
R_237GJYQK8l2D3Qu, ,1,1,1,2,1,3,1,1,1,1,1,1,1,1,4,2,2,3,2,4,4,3,3,3,3,1,1,1,7,3,7,7,7,2, , , , , , , , ,4,1,1, ,1,1,1, ,1, ,1,2,3,3,3,2,1,2,1,1, ,2,2, ,3,2,3,2,2, , , , ,2,2,1,2,2,2,1, , ,3,4,1,1,1,1,2, ,1, ,1,0,0,0,0,0,0,0, ,2, ,2,1,2, ,2,2, , , ,2,2,3,2,2,3,1,1,0,1,0,0,1,1,0,0,0,0, ,1,1,2,2,3, ,2,2,2,2,1,1,3,2,4,4,4,2,2,1,2,5,1,1, , , , , , , , , , ,1,5,1019559,1,1,1,1,19,3,3,5,2,4,1,6,5,1,3,1,73,2,3,1,7,0.4339
R_1Lao3YS7C4z0u9H, ,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,4,2,4,3,2,4,4,1,1,2,2, , , , , , , ,1,2,1,1,1,6,1,1,2,1, ,2,1,4, ,1, ,4,1,3,2,1,2,2,2,1,1, ,1, ,3,2,2,1,4, , ,2,2,2,1, , ,2,2,2, , ,1,1,3,1,1,1,1,1, ,1, ,1,1,0,0,0,0,0,0,0,1, ,1, , , ,1, , ,1,1,2,2,1,2,3,1,2,2,1,1,1,1,0,1,1,1,1,0,0, ,2,2,2,2,2,2,2,2,2,2,1,1,2,2,4,4,4,2,2,1,13,5,1,1, , , , , , , , , , ,1,5,1019825,1,1,1,3,20,3,3,1,2,4,1,5,5,1,2,1,43,3,3,1,4,0.9406
R_79XDV5rHtx1pl9n, ,1,2,1,3,2,2,2,2,1,4,2,1,1,3,2,4,3,3,4,1,3,4,4,3,4,4,5,6,1,5,1,2,1,7, , , , , , , , ,2,1,2, ,1,3,1, ,2, ,1,3,3,1,3,1,2,1,2,1, ,2,1, ,2,1,4,1,3, , , , ,3,3,3,3,2,2,1, , ,4,1,3,4,2,2,2, ,2, ,1,0,0,0,0,0,0,0, ,1, ,1,1,1, ,2,1, , , ,2,2,1,2,1,2,4,0,0,1,0,0,1,1,0,0,0,0, ,3,4,3,3,3, ,2,2,2,2,1,1,1,2,3,3,3,1,2,2,1,2,1,1, , , , , , , , , , ,1,2,1019881,2,3,1,1,21,3,3,4,2,4,1,5,5,1,3,1,71,2,4,0,7,0.6936
R_7ASHAy78qjECbDS,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,3,3,7,7,6,7, , , , , , , ,6,6,6,5,5,6,6,6,4,2,3,1,1,4,1,2,1,4,1,2,3,1,3,1,2,2,1, ,2, ,1,1,2,2,4, , ,2,2,2,2, , ,2,2,2, , ,1,2,3,1,3,1,2,2,2,1,1,2,0,1,0,0,0,0,0,0,1,1,1,2,2,2,2,-1,2,2,2,2,2,2,3,4,1,3,3,1,1,1,1,1,1,1,1,1,0,0,-1,4,4,4,4,2,1,2,2,2,2,1,2,3,2,3,4,3,2,2,3,13,6,1,1, , , , , , , , , , ,1,2,1020552,2,1,1,1,20,1,1,4,1,2,3,2,5,1,4,2,93,3,2,0,9,2.0583
R_5fkVGDq6VXujuYb,1,1,1,1,3,5,5,1,1,1,5,1,1,1,4,1,1,4,4,4,1,1,4,4,1,1,3,3, , , , , , , ,1,7,1,4,1,7,1,1,1,1,2,1,1,2,3,3,2,4,1,2,2,2,2,2,2,1,4, ,1, ,1,1,3,1,3, , ,3,1,1,2, , ,3,3,3, , ,1,1,4,1,3,4,2,2,2,2,1,2,0,0,0,0,0,0,0,1,1,1,1,2,2,1,2,2,1,2,2,2,4,4,2,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,-1,1,3,4,4,2,2,2,2,1,2,1,1,1,2,4,4,4,4,4,2,12,2,1,1, , , , , , , , , , ,1,5,1020868,1,1,1,1,21,3,3,1,2,3,1,4,5,1,2,1,47,2,3,0,4,0.829
R_3TU9sAYaZwjKMH9, ,1,2,1,3,1,1,2,1,1,3,1,1,1,3,2,3,2,3,2,3,2,3,3,4,5,5,5,2,5,1,6,5,4,4, , , , , , , , ,4,1,1, ,1,2,1, ,4, ,1,2,2,1,2,2,2,2,2,2, ,1,2, ,1,1,1,1,2, , , , ,2,2,1,2,1,1,1, , ,4,1,4,3,1,1,2, ,1, ,1,0,0,0,0,0,0,0, ,1, ,2,1,1, ,2,2, , , ,3,3,3,2,2,2,2,1,1,1,1,0,0,1,0,0,0,0, ,3,3,2,2,2,2,2,2,2,2,1,2,2,2,4,4,4,4,4,1,2,4,3, ,1,3,3, , , , , , , ,1,5,1021190,1,1,1,2,18,1,1,1,2,5,1,6,5,0,3,1,63,2,2,3,6,0.5278
R_3eFDstQ2lnFBagW, ,1,1,2,4,1,1,1,1,1,4,1,1,1,1,1,3,2,2,2,2,3,3,2,7,7,5,5,7,5,5,5,5,5,7, , , , , , , , ,2,1,4, ,1,4,1, ,1, ,3,2,2,1,2,2,2,1,1,1, ,1,1, ,5,2,4,2,1, , , , ,2,2,1,2,2,2,2, , ,4,1,3,2,1,1,2, ,2, ,0,0,0,0,0,0,0,1, ,1, ,2,2,1, ,1,1, , , ,2,2,4,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0, ,3,3,3,3,3, ,2,2,2,2,1,2,2,1,3,1,2,2,2,3,1,6,1,1, , , , , , , , , , ,1,5,1021477,1,1,1,3,24,3,3,1,1,4,1,6,5,1,1,1,22,2,4,0,2,0.2983
R_52rVKyNsgsjbFBo, ,2,1,1,3,2,2,3,2,2,2,3,2,2,2,2,4,3,3,4,2,3,3,3,2,4,4,4,4,4,5,3,3,6,7, , , , , , , , ,2,1,2, ,2,3,3, ,2, ,1,1,3,1,2,2,2,3,3,3, ,3,3, ,2,2,4,1,3, , , , ,3,3,3,3,3,3,1, , ,4,1,1,1,2,1,2, ,2, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,2,2, , , ,2,2,2,2,2,2,1,1,0,1,1,0,0,1,1,1,0,0, ,2,2,2,2,2,1,2,2,1,2,1,1,2,1,4,4,4,3,2,3,12,6,1,1, , , , , , , , , , ,1,5,1021649,1,6,1,1,18,2,2,5,2,2,2,4,5,1,4,1,93,2,1,1,9,0.8934
R_7fJQhBxA3Sv5QZn, ,1,2,1,2,2,2,1,1,1,3,1,1,1,2,2,2,3,4,2,1,4,4,4,3,1,6,6,7,1,7,1,1,1,7, , , , , , , , ,2,1,4, ,3,2,3, ,4, ,1,1,1,1,3,2,2,1,3,1, ,3,3, ,5,1,5,1,1, , , , ,2,1,1,1,2,3,1, , ,4,1,4,5,2,2,2, ,2, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,1,1, , , ,3,3,3,3,2,2,3,0,0,0,0,0,0,0,0,1,0,0, ,2,2,2,2,3, ,2,2,2,2,1,1,2,2,3,4,4,3,3,2,13,6,1,1, , , , , , , , , , ,1,2,1021806,1,1,1,3,23,3,3,1,1,2,1,4,5,1,3,1,59,3,2,0,5,0.7135
